age,study_hours,attendance,math,science,english,previous,final_marks
23,6.77,58.02,45,22,71,40,49.45
19,2.51,44.11,25,90,32,80,59.65
20,7.22,95.2,37,71,27,74,43.99
20,7.91,67.08,25,30,51,60,50.65
21,10.44,51.36,60,74,36,82,72.15
18,7.06,75.09,76,44,24,74,63.22
20,5.52,51.79,69,95,91,70,74.18
17,10.22,88.27,44,60,69,57,61.52
16,11.79,58.36,67,56,31,91,63.47
16,8.1,58.89,43,74,63,31,61.99
22,10.62,92.2,49,28,96,94,74.7
17,7.59,73.55,64,55,87,50,69.78
19,8.59,93.24,62,76,78,44,79.74
20,8.57,64.77,91,82,29,84,84.1
22,8.75,60.64,75,39,67,37,65.73
17,4.53,70.37,92,66,47,49,70.77
21,7.33,43.69,89,39,24,93,67.64
16,7.54,49.25,52,25,63,68,44.01
22,4.47,53.17,64,92,50,36,70.59
24,4.85,89.0,26,48,35,86,54.6
20,9.38,84.03,37,96,42,60,67.7
20,7.41,51.6,89,68,40,63,73.73
19,2.64,56.6,64,25,21,80,49.68
18,10.21,96.66,56,58,42,85,63.19
24,10.71,45.15,40,51,99,58,79.76
20,6.13,72.85,98,68,30,92,68.33
23,3.3,71.32,63,62,92,62,59.62
24,11.42,83.54,49,47,21,74,58.18
20,10.7,55.69,30,64,32,35,47.26
24,3.69,96.09,27,84,64,66,61.99
17,2.05,64.63,24,69,91,82,61.12
24,5.85,57.14,27,73,29,31,49.35
19,8.44,60.21,24,70,40,86,48.75
21,2.93,60.92,29,62,20,80,41.53
21,6.65,51.94,34,83,35,68,63.2
21,5.68,95.68,75,49,62,51,61.95
17,10.8,50.49,74,61,25,72,64.05
22,5.73,92.97,22,57,95,67,56.32
21,6.87,64.3,60,85,30,93,70.5
16,11.51,56.16,29,88,85,66,69.29
17,4.3,51.91,26,34,68,67,52.88
22,4.18,70.26,82,80,39,60,65.74
16,9.8,80.16,82,25,40,73,52.65
16,4.05,93.89,45,97,55,43,60.2
16,10.15,79.15,53,43,57,81,66.69
23,2.05,69.02,91,33,75,34,54.93
19,2.22,42.01,58,31,30,71,37.17
19,10.91,94.93,79,74,37,36,74.78
17,6.95,94.14,88,87,64,47,89.72
16,8.91,62.72,45,63,45,86,71.5
24,3.48,41.74,81,70,78,73,72.77
22,2.83,84.0,29,99,25,90,43.79
19,10.18,87.5,73,57,62,92,72.74
21,4.94,72.55,50,60,71,61,67.4
17,6.01,64.17,57,63,81,57,61.09
22,1.31,91.07,44,94,36,33,54.95
17,5.24,51.55,96,35,96,44,71.67
23,9.47,66.37,84,69,65,31,79.45
23,10.03,41.47,69,57,60,52,60.85
16,8.69,49.84,43,24,32,88,50.69
23,8.61,96.45,46,28,25,52,48.24
17,6.57,74.68,69,96,52,55,73.61
21,6.92,88.34,69,58,23,63,63.35
16,9.17,69.19,34,46,97,42,64.04
20,3.72,90.09,36,51,69,69,62.98
22,3.55,72.34,48,83,67,80,75.14
16,11.45,40.27,24,52,46,39,42.06
17,1.3,93.98,30,37,25,68,40.38
22,2.53,48.91,99,95,77,33,81.55
21,7.27,67.03,71,86,82,81,83.16
18,9.12,68.6,53,24,20,85,47.16
17,6.92,42.83,52,97,47,56,68.72
19,4.91,43.18,68,78,48,37,63.59
18,11.76,85.75,50,95,47,82,72.37
22,8.74,58.03,37,23,93,42,52.51
23,10.15,64.58,24,35,87,75,59.2
17,1.44,73.85,49,94,60,65,65.66
22,3.6,62.4,64,67,74,72,65.13
23,5.12,86.5,57,85,51,64,69.16
21,3.01,93.07,48,96,88,80,78.14
21,1.8,43.58,55,27,41,92,42.54
16,3.48,78.12,28,63,76,42,51.79
19,6.87,59.06,42,40,41,76,43.75
16,8.65,75.0,22,45,85,35,53.53
19,9.51,69.03,75,54,60,47,65.45
17,1.47,60.02,59,34,62,37,55.42
20,5.71,45.69,75,59,53,70,67.77
24,2.34,73.57,77,49,21,90,60.4
18,5.74,46.77,50,85,78,49,69.24
23,5.77,49.37,30,99,55,85,70.21
18,6.48,98.93,61,32,27,31,38.96
21,10.82,59.0,22,20,52,61,41.3
19,9.86,75.07,76,62,52,51,67.63
23,8.0,56.33,33,47,87,70,63.94
21,10.74,91.93,65,20,37,39,44.29
23,8.46,57.0,38,59,83,68,63.86
16,10.01,62.01,79,53,80,74,81.22
21,7.2,76.5,50,32,29,34,43.5
16,6.78,92.2,55,80,69,41,68.5
16,8.97,88.97,51,85,41,61,68.77
23,1.22,55.83,82,23,58,69,53.09
22,8.59,89.77,45,32,84,47,58.63
18,11.28,82.07,84,55,49,93,80.21
21,8.85,99.39,21,80,24,30,52.42
24,1.4,96.13,89,77,45,82,73.23
22,5.16,71.99,64,34,82,71,65.12
18,9.91,85.0,97,31,65,67,78.6
21,11.54,74.21,44,95,50,46,66.76
19,5.07,75.7,59,88,60,91,83.07
18,10.25,46.09,37,80,31,57,55.32
24,10.5,40.13,31,61,36,51,52.89
17,2.36,42.89,43,51,37,75,49.2
16,10.3,98.0,98,21,85,67,75.17
17,4.57,47.58,62,27,58,61,42.73
22,7.53,42.66,51,73,93,84,66.75
16,6.93,58.58,66,27,52,38,49.16
21,8.29,75.29,64,32,94,79,63.23
22,9.15,96.91,54,48,27,66,57.98
24,5.85,81.99,96,32,45,94,72.07
23,10.77,56.58,28,77,95,73,59.66
21,9.9,96.34,29,82,54,89,60.6
18,9.64,42.16,84,66,76,58,73.76
23,6.04,98.74,78,98,98,92,86.22
22,1.41,43.52,76,93,40,55,66.14
18,6.41,85.23,29,57,56,74,49.97
24,10.88,42.72,38,88,24,64,62.9
17,3.09,95.89,69,88,36,36,79.1
18,11.81,46.52,87,59,44,82,68.93
17,9.88,43.03,24,20,80,70,53.11
16,8.81,93.36,48,21,56,33,60.63
19,8.45,45.75,24,48,85,31,47.91
20,7.46,87.88,79,26,32,64,65.94
21,8.93,84.82,84,76,59,62,73.53
20,5.64,75.93,47,74,61,79,71.31
16,10.3,62.68,20,92,89,42,63.53
18,8.66,94.93,48,55,94,36,56.18
16,9.48,92.26,70,26,44,68,62.32
20,9.72,65.57,55,29,61,78,59.38
20,2.01,53.9,51,99,29,32,58.16
21,1.61,56.35,83,93,62,46,65.88
23,9.81,53.22,33,58,87,54,67.7
16,3.85,72.48,51,77,47,43,64.54
19,7.4,92.11,28,59,43,34,39.91
16,5.88,86.42,30,33,60,62,47.6
24,1.24,87.73,67,20,80,80,58.42
22,1.44,66.9,70,36,24,46,40.2
22,10.1,59.35,23,68,30,90,58.85
20,7.68,85.44,60,35,27,60,63.21
22,6.76,87.6,44,26,40,44,48.94
17,11.39,81.72,36,34,83,69,66.99
19,2.9,41.93,66,40,24,94,55.17
22,3.84,75.38,27,85,53,49,50.55
18,9.32,60.82,77,78,28,63,73.54
17,9.53,51.77,20,67,57,94,50.99
17,5.45,81.66,21,92,62,61,58.53
16,11.46,56.11,29,69,29,51,51.46
20,11.32,94.77,46,29,31,91,50.21
21,1.14,57.88,32,71,37,74,45.6
21,2.9,73.31,82,87,31,40,65.73
24,10.02,89.67,30,49,50,62,52.14
19,4.69,64.13,33,53,30,67,52.06
16,2.05,89.72,99,97,46,94,85.74
21,9.63,83.42,45,84,40,92,73.07
20,6.0,95.25,88,79,93,67,84.0
21,6.42,59.55,58,27,32,42,49.26
18,3.05,46.3,47,94,64,77,58.03
17,8.27,65.82,36,84,66,53,58.29
21,7.06,87.15,56,88,44,65,73.79
16,3.27,67.03,46,76,96,49,63.81
22,4.74,55.72,95,64,83,72,78.78
22,7.57,41.66,86,68,89,86,69.3
22,11.17,58.78,87,93,47,94,83.14
16,11.12,82.8,66,81,39,89,67.97
19,4.17,48.86,94,58,60,72,67.32
22,9.09,60.45,53,96,23,94,69.91
24,9.53,41.21,37,40,88,75,58.71
20,9.9,83.31,54,72,43,91,66.7
17,7.28,92.84,37,64,36,55,58.22
22,1.12,74.11,89,47,24,58,53.84
16,9.38,41.55,53,72,76,70,68.28
22,2.17,53.06,52,28,45,44,35.89
21,2.29,66.31,91,94,91,48,89.79
22,7.66,75.25,62,90,92,88,78.89
18,11.82,69.78,46,80,36,57,56.98
18,3.67,94.95,67,46,75,44,55.03
22,8.1,96.32,88,41,27,87,65.35
17,4.34,46.43,90,49,83,82,71.96
16,10.89,48.3,41,34,88,71,57.57
24,7.53,61.48,53,34,29,57,51.97
24,3.28,65.27,62,72,69,48,59.88
22,3.88,75.16,96,95,74,31,84.67
22,5.76,86.39,35,42,33,47,43.99
18,2.34,48.15,33,89,46,69,59.1
17,1.87,88.16,58,35,24,82,47.43
22,8.48,76.6,90,84,98,37,82.65
24,5.48,98.85,31,64,47,38,40.08
16,8.99,79.07,74,26,24,50,55.3
19,2.21,82.97,25,64,31,73,46.15
21,7.71,51.71,59,58,27,89,59.02
22,5.88,86.13,32,69,78,60,60.95
22,1.64,44.76,88,68,84,42,64.0
17,6.99,79.39,43,67,79,74,67.13
19,1.91,43.33,93,68,99,31,75.11
20,10.1,46.91,78,59,74,63,72.61
16,7.95,46.47,65,58,62,91,75.93
16,7.13,43.15,92,76,60,76,78.71
18,2.47,59.27,63,82,29,31,56.8
18,4.16,99.66,95,75,94,66,84.09
23,6.42,60.89,30,21,26,92,32.74
24,7.97,85.65,80,45,40,85,65.62
16,3.02,47.94,55,42,94,75,61.66
17,1.1,67.27,91,37,63,92,61.17
17,4.79,51.11,29,87,56,37,59.97
19,6.31,51.53,97,79,63,84,84.07
17,3.03,45.98,20,21,84,72,40.55
22,6.41,65.92,82,68,25,52,67.99
24,4.72,44.53,31,57,57,45,46.54
22,6.01,94.59,24,50,62,81,56.42
21,4.82,66.87,97,59,76,83,75.22
16,7.91,90.31,55,99,94,66,90.61
24,1.47,98.77,36,72,99,47,60.14
20,2.88,80.67,77,83,89,88,80.25
20,5.76,94.09,41,52,84,30,52.88
21,4.92,48.12,50,77,74,48,66.95
24,5.31,89.8,45,69,54,42,52.43
23,9.84,56.27,32,83,43,62,59.73
23,10.75,68.36,82,22,57,51,53.16
23,3.74,78.79,86,80,22,56,69.54
16,10.2,94.21,82,29,70,79,71.36
16,6.05,94.66,30,85,80,82,69.1
23,4.01,45.53,88,70,59,89,71.07
20,11.84,61.87,83,49,73,79,78.53
24,10.07,87.59,87,44,85,53,69.66
17,11.94,82.19,51,62,79,37,63.74
24,2.85,41.58,93,83,34,49,72.41
23,2.58,66.99,29,78,65,88,62.12
24,6.54,89.76,73,81,74,76,81.28
19,8.03,84.26,74,29,23,65,64.39
16,2.88,64.71,81,83,43,31,67.39
16,10.46,84.11,74,79,59,93,77.93
20,6.85,73.07,54,39,46,67,52.45
17,5.52,94.76,86,68,98,55,70.14
23,7.62,75.23,84,93,71,49,84.25
20,7.98,64.04,36,46,56,33,56.02
20,1.47,91.78,61,70,20,94,56.78
17,12.0,42.99,78,76,95,43,88.2
22,5.0,94.03,89,98,28,64,72.12
23,1.68,81.78,30,98,37,81,55.5
16,10.38,96.44,97,56,58,52,72.26
17,11.92,55.03,47,22,94,49,49.77
19,9.98,81.7,58,48,94,56,75.89
20,10.37,88.57,73,87,49,70,80.45
17,7.89,82.13,30,66,39,65,56.88
16,11.15,52.62,77,99,34,33,71.2
24,1.39,56.54,59,88,83,55,74.17
16,9.43,74.0,23,40,44,69,43.62
19,8.38,66.81,83,61,68,32,68.01
17,1.55,84.11,67,40,86,93,69.46
19,6.98,62.72,89,21,45,58,52.52
23,6.67,91.57,50,97,64,83,70.34
23,8.61,65.92,21,88,25,36,46.18
24,1.85,42.4,62,26,51,54,44.93
20,9.86,41.04,60,94,94,53,90.88
22,2.53,78.8,79,54,96,72,71.05
18,5.61,72.43,94,49,36,35,55.39
19,10.69,72.56,65,63,65,44,65.21
24,7.17,87.4,59,65,72,69,66.52
16,5.18,62.54,78,74,23,90,66.88
17,1.53,99.73,64,20,97,50,57.68
20,8.4,96.73,61,73,47,87,59.66
18,11.85,40.78,40,99,90,61,71.6
17,11.03,93.74,22,20,35,41,31.08
16,8.89,80.83,85,82,97,38,89.85
18,2.16,70.13,30,74,58,49,47.93
16,3.63,74.96,43,96,49,44,64.07
16,3.06,90.51,69,46,98,37,67.2
16,4.91,97.06,40,34,76,50,48.82
23,3.59,73.62,44,28,75,74,38.54
18,3.69,50.88,23,88,58,69,63.28
16,7.78,78.39,62,78,61,35,74.66
22,4.51,44.57,66,42,37,40,49.68
18,8.45,78.11,42,30,94,93,57.23
23,11.43,88.52,79,43,41,71,74.82
19,8.02,61.2,40,91,23,88,58.87
19,9.27,44.27,85,73,22,37,69.41
20,9.27,81.53,70,50,80,84,64.72
21,4.64,60.36,34,41,43,68,47.08
22,1.16,54.95,77,33,97,80,57.62
19,1.61,81.35,45,24,71,84,50.6
23,4.1,98.18,78,36,86,32,62.95
21,8.58,84.72,64,90,50,72,72.96
16,10.97,69.48,85,63,72,74,76.85
16,11.55,76.03,54,98,80,45,84.94
24,1.28,48.54,83,68,77,34,67.17
21,11.89,88.79,96,84,54,69,88.02
23,4.55,76.26,46,23,50,74,59.94
22,10.27,97.95,99,28,76,32,63.7
21,2.98,98.77,50,55,95,60,60.07
19,1.69,61.28,31,70,29,53,37.62
22,5.16,99.31,64,51,37,58,48.48
24,10.45,97.41,51,37,75,84,72.91
22,3.43,78.39,73,34,55,62,53.98
16,2.69,60.01,85,39,70,80,51.28
24,11.01,85.2,51,77,80,59,72.32
19,11.32,56.27,34,59,38,90,54.28
18,1.14,77.79,74,85,30,89,62.19
19,9.0,41.47,60,32,24,64,46.17
19,4.4,77.71,59,32,64,36,52.04
17,5.12,97.1,91,81,64,35,74.97
16,6.16,54.11,68,47,67,44,64.4
16,5.69,86.69,57,65,33,46,56.57
23,6.66,57.61,75,34,47,48,55.4
17,7.41,82.47,53,63,28,43,54.03
20,6.12,82.0,20,42,78,78,45.03
19,8.72,51.08,29,86,57,80,57.75
23,8.9,75.83,59,97,44,63,73.72
17,5.84,91.55,35,85,91,50,64.86
24,2.57,62.95,65,69,67,77,69.58
22,8.05,82.62,43,32,38,87,47.96
22,9.5,80.47,33,21,21,50,33.48
16,8.02,55.45,58,95,25,56,67.25
17,7.47,95.12,37,53,49,58,53.72
19,3.52,73.81,60,59,80,38,53.84
19,8.1,61.32,75,88,21,73,61.11
18,4.68,49.86,55,80,70,57,69.45
22,11.12,68.41,43,44,32,67,48.17
23,8.19,83.81,48,94,68,44,72.38
17,4.06,77.42,41,96,27,44,59.32
19,6.2,83.62,30,82,28,59,60.47
18,10.31,87.51,60,47,42,61,67.82
17,4.69,66.46,68,75,91,69,69.51
21,6.78,71.21,30,45,92,31,52.46
19,8.48,99.19,71,46,35,51,58.61
21,9.3,98.08,86,45,35,55,72.05
17,2.91,64.89,94,34,31,69,49.97
19,7.22,81.11,27,69,30,37,55.75
21,11.03,56.06,50,25,32,65,50.21
20,11.65,49.16,93,87,54,55,79.72
18,8.22,86.1,25,23,62,36,45.91
23,11.82,66.17,90,49,49,30,65.78
22,7.28,50.62,32,96,79,61,60.82
18,5.87,85.53,25,28,86,38,46.67
21,7.07,94.91,86,61,48,88,71.81
19,2.27,96.0,46,33,44,73,44.07
20,5.42,75.78,64,59,85,94,67.65
20,6.04,68.78,45,22,24,50,41.45
22,10.33,48.51,23,60,24,49,45.56
20,9.35,87.57,56,52,68,78,63.59
18,7.62,96.72,40,98,45,62,64.75
20,4.82,93.37,47,79,90,47,66.89
22,3.06,85.11,51,83,49,70,60.89
20,4.83,40.27,72,81,47,46,63.9
20,8.48,64.47,52,98,33,42,69.72
24,3.89,64.64,45,26,37,72,40.52
18,5.7,93.66,36,95,76,94,74.1
21,5.25,43.94,75,69,44,52,61.85
16,9.42,71.87,49,58,89,69,59.37
20,10.72,48.17,24,90,24,63,57.74
23,8.69,79.74,25,66,72,65,55.85
20,4.76,87.54,81,89,58,79,82.18
24,5.76,78.52,29,45,76,59,60.31
21,2.58,87.68,89,77,30,69,65.92
23,2.85,76.45,29,92,88,41,68.72
23,2.81,51.39,63,70,44,30,54.55
18,2.44,62.96,75,71,49,45,61.74
22,2.98,97.41,23,35,21,79,38.74
22,3.23,57.29,32,67,55,72,43.62
21,2.23,43.77,93,46,56,89,57.23
22,8.04,63.09,99,52,21,34,63.04
17,11.89,61.98,38,42,66,50,42.12
24,10.67,68.22,89,64,78,94,88.63
16,1.5,73.62,81,41,23,50,57.81
16,5.65,99.55,28,61,86,94,64.76
18,10.45,85.37,65,52,65,52,65.63
18,2.48,42.15,75,29,55,89,60.82
16,10.32,82.76,93,66,84,31,78.02
22,7.52,89.45,59,98,75,63,77.25
19,11.24,93.74,86,58,95,86,84.17
17,10.64,65.44,81,65,54,45,67.1
20,8.45,58.82,65,91,42,77,79.34
21,8.24,90.36,25,70,97,54,70.98
24,3.34,86.66,48,44,63,61,48.72
19,2.28,72.16,38,34,20,74,34.76
17,5.57,47.07,34,77,85,69,62.45
20,3.05,79.11,76,78,31,42,69.11
18,2.13,43.94,57,45,32,34,42.6
17,4.33,46.02,40,60,46,46,50.49
16,10.47,59.87,70,63,39,39,57.98
17,1.19,62.27,58,41,25,88,55.21
21,4.22,67.72,39,56,27,64,41.36
23,5.66,60.35,21,33,40,52,35.08
18,6.62,42.03,51,23,40,85,37.78
24,3.0,49.44,23,43,64,45,48.25
24,11.61,46.91,26,85,89,81,71.06
17,7.37,65.87,22,82,63,56,67.73
23,6.74,52.73,44,84,78,44,61.75
20,1.1,57.61,28,85,49,91,61.84
19,6.34,68.29,45,32,29,35,43.07
20,10.21,54.13,83,46,94,53,70.05
19,3.42,54.76,37,36,20,34,31.59
23,4.86,89.99,21,88,29,82,57.99
19,1.23,72.89,20,76,44,60,48.08
21,11.75,91.41,67,91,99,64,84.54
17,1.73,70.87,99,92,93,48,94.43
20,10.88,94.56,82,37,33,63,62.62
21,4.44,55.28,55,35,22,30,38.99
20,7.46,77.0,82,70,87,70,74.66
17,8.47,70.19,94,59,59,82,73.87
22,2.55,95.12,45,58,52,93,46.77
19,5.88,65.11,25,75,98,69,64.67
23,4.58,91.29,45,73,26,91,61.75
22,1.62,73.83,62,63,22,84,62.52
22,10.17,82.51,20,65,56,40,51.21
24,1.5,93.21,28,51,45,81,49.11
16,8.19,99.81,46,67,44,55,58.28
21,4.45,83.87,90,80,59,77,69.45
21,3.11,58.87,22,85,62,74,47.22
21,8.34,57.94,80,57,63,62,69.2
21,7.32,58.55,92,62,90,93,72.4
22,4.47,45.87,21,23,48,38,31.34
21,6.64,43.22,93,24,76,31,58.95
16,3.71,74.85,50,77,28,43,46.03
18,10.5,88.64,84,56,41,65,56.3
17,4.45,42.17,37,45,95,64,52.13
21,3.7,74.0,25,28,89,93,57.12
23,9.27,62.31,61,34,25,54,50.98
18,1.19,93.55,87,45,46,38,54.53
23,3.95,48.72,23,82,71,72,54.53
23,5.13,73.81,23,89,89,39,64.92
20,10.7,98.26,84,46,68,86,75.38
23,11.45,60.7,60,73,42,62,70.34
21,8.88,84.51,62,50,40,38,65.74
20,6.42,92.95,74,51,93,83,79.83
24,8.05,51.17,38,21,27,42,41.89
22,5.55,99.55,40,37,73,53,51.9
23,4.29,88.56,77,47,33,91,49.5
16,11.46,48.25,49,90,50,69,59.73
17,2.27,58.65,26,44,70,88,50.86
23,4.81,77.5,88,58,81,85,73.38
24,10.89,93.1,83,68,37,93,83.74
19,8.95,51.69,21,23,66,89,52.47
24,1.32,83.87,86,71,71,52,72.2
19,1.25,56.24,98,87,56,56,73.53
24,6.68,88.32,93,76,49,90,74.71
22,6.33,81.01,28,32,49,73,52.28
17,5.87,71.37,42,84,94,86,74.29
24,4.33,78.99,33,82,67,72,58.94
19,11.85,92.59,73,90,58,91,83.46
23,3.99,63.19,64,44,46,55,52.2
22,6.39,86.16,35,42,35,93,57.85
22,5.45,49.53,91,49,51,53,65.38
23,2.87,82.07,76,80,48,40,66.98
16,3.23,85.04,27,26,71,82,38.4
20,11.1,66.58,44,73,93,72,75.8
17,10.44,87.62,60,36,94,56,66.5
17,3.19,73.43,81,79,34,30,66.78
16,10.63,96.18,96,85,63,78,88.63
20,3.3,46.75,37,57,42,77,47.66
17,7.89,47.85,69,32,67,82,61.12
19,1.89,90.55,60,71,42,40,53.94
18,10.68,90.54,53,71,90,38,73.2
18,1.57,68.27,31,51,33,90,51.37
17,7.1,97.84,99,28,92,51,76.82
21,9.58,80.76,96,36,73,73,72.06
17,2.29,98.97,94,59,89,59,75.41
23,5.45,71.94,97,94,62,89,89.67
23,1.46,52.1,61,73,64,84,67.09
20,8.51,66.66,74,73,41,68,69.52
22,4.38,98.83,78,47,80,70,66.31
19,7.15,62.22,70,91,37,38,64.13
16,11.26,97.42,72,69,63,30,67.65
17,4.36,87.82,28,37,92,32,48.32
19,1.53,66.53,22,32,37,40,33.89
16,8.43,72.51,27,52,76,33,44.26
23,9.66,76.45,78,34,34,62,62.13
24,11.54,79.95,49,57,92,62,64.68
19,2.74,44.6,86,25,77,74,57.19
18,5.31,96.02,74,64,21,49,58.46
17,10.29,75.82,53,78,33,66,66.78
20,9.88,95.87,62,97,40,50,81.26
18,7.87,77.91,47,67,62,87,63.43
22,3.96,65.86,56,60,64,80,67.6
21,4.12,74.02,49,98,53,45,64.33
16,2.36,89.77,90,93,90,65,92.51
23,11.14,59.57,81,74,98,79,85.91
17,2.9,97.39,48,80,31,77,52.16
20,7.3,67.96,21,21,26,58,29.52
24,7.43,97.37,76,21,88,71,64.91
23,5.07,92.85,76,95,47,88,77.32
17,4.88,86.06,61,29,44,84,47.49
24,8.35,68.05,68,95,85,51,74.76
20,5.27,75.22,76,58,70,31,69.45
21,3.81,90.28,90,21,92,37,51.54
18,5.39,72.64,37,84,53,70,64.55
18,9.88,84.29,89,85,65,40,76.16
23,11.63,87.44,46,71,66,53,77.14
17,8.0,70.79,73,63,51,55,56.59
17,9.6,72.17,43,53,31,64,42.49
20,6.86,51.87,53,92,38,34,60.68
21,7.87,54.68,41,64,66,44,63.47
17,11.87,94.3,82,51,57,43,81.08
20,5.82,90.42,55,24,29,66,50.41
22,1.73,40.61,80,97,29,47,67.8
23,11.53,92.16,61,82,60,75,71.76
22,9.72,41.51,52,88,74,86,71.76
23,5.38,67.5,93,73,90,69,79.26
24,11.81,44.05,28,57,93,74,61.51
20,4.8,98.13,44,28,62,45,46.14
20,5.09,98.34,32,80,57,91,64.26
19,7.71,76.65,66,40,46,52,53.54
24,4.02,63.53,64,55,51,80,61.23
20,8.68,70.72,24,20,90,30,46.86
17,2.68,85.74,50,41,67,74,49.14
23,2.19,53.39,50,34,45,33,35.74
22,6.88,66.5,90,65,77,84,84.85
23,7.11,84.24,60,84,95,39,76.86
18,2.17,63.72,65,25,43,59,45.74
19,11.61,41.92,71,59,73,43,62.54
20,7.31,70.44,24,54,65,59,55.76
21,2.66,84.24,31,80,77,34,58.52
16,4.43,98.61,40,42,51,44,55.3
19,9.8,42.22,28,39,35,46,42.94
20,6.76,72.4,36,47,89,77,58.35
22,3.07,67.0,43,56,84,54,54.72
20,2.13,54.55,46,26,32,48,45.2
16,5.74,78.27,27,68,25,88,55.95
22,4.71,49.82,63,43,31,82,53.72
23,8.22,57.03,81,99,28,68,80.81
22,11.18,86.91,48,32,78,34,58.34
19,3.73,67.62,93,26,86,69,57.23
23,10.41,99.62,43,34,43,87,58.76
20,11.13,63.19,53,42,34,35,54.73
24,10.92,67.8,79,88,82,48,78.32
20,11.47,58.02,50,79,69,53,73.2
16,10.26,54.18,23,29,40,48,35.48
24,7.53,95.34,28,70,20,88,51.11
20,5.51,84.93,96,83,30,90,78.29
21,6.41,60.0,73,90,86,61,81.04
19,10.6,82.01,20,75,41,74,56.62
21,4.32,97.95,80,51,93,64,64.68
23,2.75,44.44,92,42,26,83,58.45
18,2.55,55.87,50,73,68,31,66.88
20,10.1,52.03,64,92,20,74,70.57
17,9.38,92.19,79,89,84,62,84.93
17,6.47,50.75,92,80,82,52,84.59
22,4.02,58.48,61,98,83,65,77.83
21,8.45,72.63,46,39,45,38,46.87
19,1.42,77.27,77,72,36,78,69.32
20,7.25,88.49,88,34,30,55,59.88
16,5.38,64.44,92,48,86,56,74.54
22,11.76,72.05,53,89,29,70,67.81
23,6.58,97.93,29,99,85,35,68.78
24,7.07,57.84,85,84,51,90,82.68
23,8.84,54.89,44,81,35,72,59.28
20,6.33,82.64,22,89,45,54,68.71
18,3.47,86.27,53,35,93,91,58.36
24,6.91,64.89,90,73,75,42,74.06
21,11.39,52.78,47,26,28,53,50.11
20,5.51,86.74,28,79,24,88,54.51
18,8.48,80.23,30,29,26,67,43.67
21,11.76,92.57,99,72,84,37,93.82
18,10.13,90.66,58,27,31,87,55.41
21,8.25,52.31,32,56,99,59,63.27
19,9.1,89.94,30,23,67,48,43.42
17,11.3,50.51,54,42,91,59,60.59
23,11.56,91.82,27,28,44,84,40.23
19,11.66,86.22,26,57,32,75,49.26
24,7.88,74.19,88,64,60,67,72.2
22,5.23,78.53,89,64,29,46,60.87
17,2.46,46.24,76,37,59,88,57.59
19,5.24,42.39,54,65,52,66,56.81
20,11.37,59.84,30,21,54,84,51.19
18,10.79,89.28,57,67,56,35,58.8
24,6.76,67.95,97,36,35,71,67.98
20,6.91,53.4,68,35,91,94,70.34
17,4.4,90.07,54,64,52,39,53.25
18,6.0,53.72,48,67,72,69,57.11
24,8.86,88.93,60,43,54,81,64.43
22,5.43,67.18,25,84,74,53,63.47
17,3.07,67.81,29,52,95,88,54.08
24,6.95,56.36,42,23,98,50,46.09
19,3.48,94.01,65,20,36,81,46.39
24,11.72,45.33,31,52,46,34,33.48
17,5.29,48.66,74,93,40,65,74.18
19,11.01,78.15,32,81,40,51,56.92
20,3.48,91.01,93,22,36,37,53.84
17,3.08,45.73,26,64,46,81,58.12
16,7.79,84.03,31,40,95,30,52.02
22,9.57,84.55,80,83,67,57,83.59
16,7.23,74.89,44,92,63,60,67.89
23,3.53,69.2,21,76,55,82,52.49
18,1.42,59.27,45,59,47,53,57.68
21,7.8,61.09,70,81,44,74,68.28
22,2.44,80.47,88,62,92,36,75.8
16,4.77,43.92,81,65,66,31,67.85
21,8.43,75.1,91,91,42,92,85.08
22,2.08,56.72,92,43,94,70,74.0
21,2.4,68.0,58,43,69,52,57.28
19,1.68,73.54,30,29,84,79,44.66
16,11.96,93.14,83,87,35,62,76.66
24,5.26,74.74,99,76,69,72,82.99
19,10.96,53.63,61,63,32,84,54.54
22,4.23,44.77,29,92,99,80,71.69
22,9.29,77.62,38,94,99,66,74.74
17,3.41,72.7,23,67,54,92,58.7
16,6.48,80.31,22,96,51,74,52.61
23,10.07,67.56,33,46,44,78,54.39
23,9.98,89.51,29,49,62,30,52.94
22,9.74,95.21,25,65,47,83,58.35
23,10.06,42.4,50,31,85,65,64.9
18,3.33,84.65,50,79,86,94,72.38
17,6.3,42.11,67,38,52,70,57.52
22,6.33,66.71,28,87,66,79,58.12
23,10.8,67.7,95,73,54,78,82.02
16,4.27,81.77,45,53,83,76,59.96
24,11.25,61.14,21,26,31,39,35.27
19,5.96,89.25,23,61,72,73,48.34
19,8.37,60.57,25,87,63,73,72.15
18,3.96,60.55,49,72,65,33,54.15
21,5.51,53.37,74,27,30,93,51.4
16,8.81,81.03,47,41,89,49,53.06
21,6.64,44.6,80,45,65,83,59.32
17,11.24,61.78,96,96,78,70,85.5
24,9.11,56.01,74,82,78,59,86.44
17,7.21,53.76,55,65,53,70,54.26
22,10.75,43.66,93,63,40,37,66.78
16,8.32,51.42,93,81,91,61,84.0
22,8.12,66.77,24,55,71,69,51.22
20,3.71,70.22,48,60,67,91,57.16
23,5.34,56.17,31,98,97,56,68.81
19,8.52,79.01,41,46,38,68,45.36
22,10.81,60.15,78,89,23,62,77.57
21,4.47,62.03,58,60,51,42,64.41
20,3.37,86.96,21,24,47,58,42.11
19,7.53,73.12,33,76,95,39,55.91
